open_time_ms,open,high,low,close,volume,close_time_ms,quote_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,ignore
1773313500000,70472.85000000,70488.79000000,70367.97000000,70473.49000000,96.71528000,1773313799999,6811135.92590810,13133,30.43819000,2143204.80713780,0
1773313800000,70473.48000000,70540.17000000,70398.93000000,70416.38000000,88.46299000,1773314099999,6232168.44433250,13964,56.85650000,4005292.15048860,0
1773314100000,70416.37000000,70543.00000000,70407.75000000,70519.14000000,54.94782000,1773314399999,3873508.54976140,12385,38.33834000,2702687.01608280,0
1773314400000,70519.13000000,70633.66000000,70504.01000000,70529.83000000,67.21572000,1773314699999,4743405.94929450,16219,44.42437000,3134940.68259140,0
1773314700000,70529.83000000,70594.62000000,70385.99000000,70557.24000000,177.73784000,1773314999999,12534164.11961560,13918,144.75528000,10209986.60503420,0
1773315000000,70557.24000000,70625.27000000,70458.86000000,70531.44000000,194.88161000,1773315299999,13740557.58998460,14150,26.64081000,1879061.90059480,0
1773315300000,70531.44000000,70666.66000000,70525.78000000,70642.17000000,51.36944000,1773315599999,3627216.16825430,10101,32.94848000,2326491.57497670,0
1773315600000,70642.16000000,70748.82000000,70631.57000000,70685.14000000,102.76851000,1773315899999,7265264.59114130,17519,51.01593000,3606749.10574690,0
1773315900000,70685.14000000,70800.00000000,70585.84000000,70623.31000000,110.68257000,1773316199999,7823094.12251600,16855,48.23081000,3409456.06674240,0
1773316200000,70623.31000000,70623.32000000,70409.74000000,70419.45000000,67.08293000,1773316499999,4729105.91957660,17117,15.16354000,1069082.41218150,0
1773316500000,70419.45000000,70484.51000000,70405.45000000,70427.91000000,69.90258000,1773316799999,4924446.82567990,12588,45.87585000,3231967.98632380,0
1773316800000,70427.90000000,70471.38000000,70303.72000000,70340.54000000,146.89823000,1773317099999,10334897.36763300,17657,37.00537000,2604032.65491290,0
1773317100000,70340.54000000,70361.28000000,70277.38000000,70332.00000000,67.49050000,1773317399999,4744485.66655350,12343,35.97402000,2528774.25111870,0
1773317400000,70331.99000000,70398.48000000,70312.42000000,70366.61000000,47.31618000,1773317699999,3328875.15711300,11156,19.65520000,1382749.57397500,0
1773317700000,70366.54000000,70438.00000000,70326.49000000,70396.77000000,66.28211000,1773317999999,4665091.02524090,12977,38.80843000,2732289.54217400,0
1773318000000,70396.76000000,70477.57000000,70363.44000000,70382.39000000,116.32197000,1773318299999,8190747.02211860,14985,39.28726000,2767037.16918130,0
1773318300000,70382.40000000,70483.99000000,70382.40000000,70420.58000000,84.60072000,1773318599999,5959428.08892660,7022,69.78464000,4915957.49028060,0
1773318600000,70420.59000000,70442.98000000,70295.85000000,70322.04000000,44.76268000,1773318899999,3148346.30538010,11288,11.30535000,795406.17251970,0
1773318900000,70322.03000000,70343.55000000,70286.02000000,70328.47000000,38.73734000,1773319199999,2723746.64252520,11146,20.77081000,1460418.37581320,0
1773319200000,70328.47000000,70477.57000000,70328.47000000,70459.01000000,41.25580000,1773319499999,2904743.78051540,9570,24.85995000,1750459.77274710,0
1773319500000,70459.02000000,70617.66000000,70424.28000000,70594.54000000,76.08158000,1773319799999,5365983.38517570,15163,58.09441000,4097330.81078180,0
1773319800000,70594.53000000,70599.67000000,70337.23000000,70362.90000000,81.35157000,1773320099999,5728099.26466260,15772,15.94820000,1123144.89804320,0
1773320100000,70362.90000000,70404.42000000,70335.99000000,70381.80000000,36.41933000,1773320399999,2562693.66624440,10261,21.03412000,1480088.36267510,0
1773320400000,70381.80000000,70458.54000000,70340.39000000,70411.94000000,53.18859000,1773320699999,3744406.03998000,12688,32.02838000,2254482.56600510,0
1773320700000,70411.94000000,70534.65000000,70411.94000000,70422.25000000,34.09635000,1773320999999,2402970.08286630,12626,23.64876000,1666613.71061850,0
1773321000000,70422.26000000,70448.64000000,70400.00000000,70413.04000000,14.41459000,1773321299999,1015168.26361700,7976,6.85254000,482580.14069420,0
1773321300000,70413.05000000,70429.09000000,70202.84000000,70222.69000000,115.42677000,1773321599999,8109213.49481480,28446,37.12681000,2608356.52698110,0
1773321600000,70222.69000000,70230.59000000,69990.00000000,70102.17000000,89.47400000,1773321899999,6270053.68906990,27845,23.99306000,1681148.40166260,0
1773321900000,70102.18000000,70187.62000000,70066.73000000,70111.28000000,42.56286000,1773322199999,2984734.57578650,12669,18.28187000,1281993.77668810,0
1773322200000,70111.27000000,70381.95000000,69942.93000000,70336.53000000,153.49392000,1773322499999,10767633.46038020,51368,88.60491000,6217481.54680640,0
1773322500000,70336.53000000,70462.76000000,70224.39000000,70294.42000000,107.91722000,1773322799999,7590790.64058070,44034,57.52445000,4046572.56916860,0
1773322800000,70294.43000000,70366.76000000,70046.21000000,70079.52000000,95.51794000,1773323099999,6705328.58204980,33845,37.52120000,2635043.01591270,0
1773323100000,70079.34000000,70079.34000000,69645.00000000,70039.16000000,401.46474000,1773323399999,28028531.69004300,52223,89.88962000,6279026.35955610,0
1773323400000,70039.15000000,70142.65000000,69888.00000000,69901.31000000,98.00289000,1773323699999,6860603.03577360,32847,33.99354000,2380050.35502580,0
1773323700000,69901.31000000,69972.15000000,69683.31000000,69972.15000000,135.21553000,1773323999999,9441326.87714890,31961,46.57750000,3253162.78077760,0
1773324000000,69972.20000000,70364.38000000,69964.56000000,70257.40000000,267.82574000,1773324299999,18801546.27021040,46972,195.55189000,13727460.01640770,0
1773324300000,70257.40000000,70296.46000000,70140.25000000,70292.95000000,95.88043000,1773324599999,6730752.20859010,30010,49.03878000,3442931.46015690,0
1773324600000,70292.96000000,70417.68000000,70283.87000000,70381.33000000,135.59796000,1773324899999,9541062.96815010,34355,84.19997000,5924658.98172530,0
1773324900000,70381.33000000,70660.69000000,70100.94000000,70141.90000000,443.62675000,1773325199999,31258102.53005210,51876,182.71999000,12877330.34784880,0
1773325200000,70141.89000000,70230.00000000,69970.00000000,70230.00000000,106.14243000,1773325499999,7441844.44019490,31667,44.79798000,3140218.22765060,0
1773325500000,70229.99000000,70264.57000000,69923.03000000,69953.32000000,113.74457000,1773325799999,7968818.63976090,32276,43.73690000,3064330.37485530,0
1773325800000,69953.32000000,70002.70000000,69664.21000000,69783.86000000,262.00340000,1773326099999,18283657.41963010,44698,77.80106000,5430295.60299140,0
1773326100000,69783.86000000,69887.24000000,69561.93000000,69577.62000000,153.46772000,1773326399999,10693809.56347610,41262,48.36755000,3370480.86893480,0
1773326400000,69577.61000000,69602.40000000,69383.00000000,69589.99000000,194.04039000,1773326699999,13481400.61390870,38775,76.45819000,5312087.67681870,0
1773326700000,69590.00000000,69772.72000000,69376.00000000,69463.69000000,152.65325000,1773326999999,10625308.48941550,41029,76.94147000,5356713.76248540,0
1773327000000,69463.69000000,69534.01000000,69355.34000000,69498.40000000,140.46334000,1773327299999,9756077.90085180,41384,59.42246000,4127590.96375350,0
1773327300000,69498.39000000,69610.32000000,69430.25000000,69590.09000000,65.23244000,1773327599999,4533485.84721280,25495,31.29754000,2175074.00211010,0
1773327600000,69590.09000000,69766.74000000,69523.52000000,69743.26000000,123.11401000,1773327899999,8573281.04963700,32970,68.94328000,4801710.25795850,0
1773327900000,69743.26000000,69772.75000000,69576.50000000,69603.94000000,55.78954000,1773328199999,3888583.06130320,25177,20.28164000,1413736.19367160,0
1773328200000,69603.93000000,69762.70000000,69476.14000000,69750.00000000,84.61239000,1773328499999,5890667.89209380,26608,40.57440000,2825579.58438980,0
1773328500000,69750.00000000,69968.45000000,69703.24000000,69836.06000000,203.94983000,1773328799999,14245130.85563230,27570,142.60769000,9963599.64938400,0
1773328800000,69836.05000000,70006.40000000,69763.53000000,69990.40000000,120.56153000,1773329099999,8429225.69638790,28512,59.57535000,4166013.86364440,0
1773329100000,69990.39000000,70430.81000000,69966.02000000,70299.22000000,258.85331000,1773329399999,18184013.59233290,44007,155.95773000,10952067.00346280,0
1773329400000,70299.21000000,70332.00000000,70142.38000000,70245.22000000,118.35436000,1773329699999,8314376.22470060,32005,51.35148000,3607562.31640400,0
1773329700000,70245.21000000,70565.43000000,70186.43000000,70549.31000000,133.39254000,1773329999999,9383935.06173810,32236,90.57559000,6373532.02069610,0
1773330000000,70549.31000000,70555.32000000,70262.00000000,70379.45000000,309.21739000,1773330299999,21769896.33978350,33222,223.85685000,15759344.29889440,0
1773330300000,70379.44000000,70500.00000000,70258.54000000,70373.41000000,155.94590000,1773330599999,10978686.17316540,29610,67.01878000,4717941.41044350,0
1773330600000,70373.40000000,70457.11000000,70242.57000000,70366.31000000,151.60705000,1773330899999,10666304.57164100,23296,58.27476000,4101157.36102500,0
1773330900000,70366.31000000,70370.00000000,70234.13000000,70334.88000000,63.10678000,1773331199999,4436616.34912980,15649,26.48624000,1862317.61586590,0
1773331200000,70334.89000000,70424.76000000,70265.17000000,70423.31000000,75.02585000,1773331499999,5277822.00244310,19580,34.71278000,2442069.51898270,0
1773331500000,70423.30000000,70500.00000000,69905.71000000,69970.94000000,254.94222000,1773331799999,17863815.92651710,39744,62.76682000,4406229.01078620,0
1773331800000,69970.95000000,70148.16000000,69939.26000000,70122.87000000,74.37328000,1773332099999,5209176.19458550,30102,34.54779000,2419638.53770260,0
1773332100000,70122.86000000,70321.08000000,70074.98000000,70291.20000000,80.90324000,1773332399999,5681550.80905160,27353,49.74677000,3493721.64848860,0
1773332400000,70291.20000000,70569.15000000,70276.59000000,70309.69000000,175.13017000,1773332699999,12338140.17170010,31925,89.15477000,6281133.19944690,0
1773332700000,70309.69000000,70309.69000000,70053.13000000,70063.65000000,86.46992000,1773332999999,6067552.88141080,28544,25.10102000,1761542.67562820,0
1773333000000,70063.64000000,70368.07000000,70040.00000000,70252.94000000,170.70440000,1773333299999,11995418.42582030,29632,139.60166000,9812110.47029180,0
1773333300000,70252.95000000,70443.06000000,70202.84000000,70432.08000000,79.94590000,1773333599999,5623418.25798090,28276,37.26650000,2621128.94575550,0
1773333600000,70432.07000000,70471.30000000,70349.44000000,70381.51000000,56.16009000,1773333899999,3954545.20904230,26623,25.38854000,1787710.51664810,0
1773333900000,70381.50000000,70519.99000000,70245.24000000,70519.99000000,107.05819000,1773334199999,7536011.58442980,25401,58.40437000,4113097.11568530,0
1773334200000,70519.99000000,70519.99000000,70396.40000000,70464.23000000,57.35918000,1773334499999,4041435.41821410,19167,29.49417000,2078064.78773560,0
1773334500000,70464.23000000,70491.82000000,70361.26000000,70381.16000000,53.34543000,1773334799999,3757039.78904350,15464,18.58724000,1309119.35913460,0
1773334800000,70381.15000000,70530.78000000,70344.82000000,70463.80000000,72.90097000,1773335099999,5134280.92053170,20068,38.39304000,2703916.37085030,0
1773335100000,70463.80000000,70547.19000000,70345.88000000,70382.24000000,55.14757000,1773335399999,3884825.47372930,19932,23.86001000,1681020.69484630,0
1773335400000,70382.23000000,70499.36000000,70375.00000000,70429.76000000,40.37662000,1773335699999,2843889.09219550,12741,15.92393000,1121514.39136280,0
1773335700000,70429.75000000,70475.83000000,70236.96000000,70236.96000000,58.33341000,1773335999999,4104216.21022520,22696,12.90972000,908766.63236420,0
1773336000000,70236.96000000,70494.03000000,70202.84000000,70429.09000000,65.61211000,1773336299999,4615096.29218820,21078,29.30165000,2062130.22917320,0
1773336300000,70429.08000000,70528.00000000,70294.42000000,70300.01000000,103.33424000,1773336599999,7278079.67618250,18975,72.21498000,5087211.32122710,0
1773336600000,70300.01000000,70442.38000000,70242.75000000,70306.63000000,147.61970000,1773336899999,10377598.80942430,16642,29.93348000,2105948.55725600,0
1773336900000,70307.27000000,70444.64000000,70300.19000000,70386.00000000,49.66561000,1773337199999,3495478.73092250,18796,24.66352000,1735782.04488870,0
1773337200000,70386.00000000,70429.09000000,70323.34000000,70360.87000000,53.07721000,1773337499999,3735219.25723300,14628,16.29363000,1146781.81288690,0
1773337500000,70360.87000000,70414.98000000,70163.32000000,70314.43000000,98.80589000,1773337799999,6943393.71430570,22642,44.68016000,3140083.76704790,0
1773337800000,70314.43000000,70418.20000000,70256.66000000,70267.88000000,38.78356000,1773338099999,2728196.72480530,14281,14.28961000,1005329.64843220,0
1773338100000,70267.87000000,70283.47000000,70076.16000000,70212.06000000,60.27862000,1773338399999,4230302.84205200,20428,19.71773000,1383433.18490280,0
1773338400000,70212.05000000,70303.51000000,70133.10000000,70138.01000000,50.09835000,1773338699999,3517172.53865810,22393,14.78061000,1037812.44459350,0
1773338700000,70138.01000000,70253.96000000,70073.81000000,70251.38000000,54.41968000,1773338999999,3817049.13480920,18823,18.97989000,1331297.97122800,0
1773339000000,70251.38000000,70291.15000000,70186.34000000,70202.85000000,34.53288000,1773339299999,2425025.08875340,17780,12.67530000,890052.47741090,0
1773339300000,70202.84000000,70273.28000000,70116.36000000,70116.36000000,49.22638000,1773339599999,3454933.89092150,16985,15.07220000,1057649.96860260,0
1773339600000,70116.36000000,70116.36000000,69877.88000000,70016.31000000,119.52485000,1773339899999,8364920.87522700,28597,38.61401000,2702026.01567450,0
1773339900000,70016.30000000,70068.96000000,69994.98000000,70019.71000000,41.98179000,1773340199999,2940109.68310520,17594,11.83752000,828966.62773350,0
1773340200000,70019.71000000,70068.44000000,69911.76000000,69934.78000000,123.41769000,1773340499999,8639804.60713340,18606,17.72829000,1240937.94837350,0
1773340500000,69934.78000000,70100.00000000,69903.30000000,70009.28000000,48.02039000,1773340799999,3361757.62950350,16537,22.16989000,1551804.33176050,0
1773340800000,70009.29000000,70009.29000000,69870.95000000,69924.69000000,54.22068000,1773341099999,3791762.75141640,14303,17.55159000,1227324.06898230,0
1773341100000,69924.69000000,69935.55000000,69801.00000000,69836.75000000,74.45615000,1773341399999,5201974.72274250,19209,36.30805000,2536438.87904640,0
1773341400000,69836.75000000,69943.00000000,69807.94000000,69908.21000000,60.60163000,1773341699999,4233986.76009850,15813,30.68723000,2143752.19575290,0
1773341700000,69908.20000000,69917.36000000,69800.00000000,69819.64000000,32.35751000,1773341999999,2260678.35963910,12619,13.90637000,971494.46180240,0
1773342000000,69819.64000000,69940.55000000,69783.84000000,69887.50000000,62.17005000,1773342299999,4343124.03625480,22383,28.09352000,1962791.32332530,0
1773342300000,69887.49000000,69928.13000000,69800.00000000,69918.45000000,44.32003000,1773342599999,3096754.32071950,20085,16.59410000,1159372.15873950,0
1773342600000,69918.45000000,69954.65000000,69770.85000000,69934.87000000,36.74631000,1773342899999,2567333.59420060,14308,16.90614000,1181215.77515410,0
1773342900000,69934.88000000,70112.76000000,69934.87000000,70078.80000000,73.68126000,1773343199999,5160820.04589800,17065,32.48334000,2274650.64506010,0
1773343200000,70078.80000000,70167.40000000,70015.02000000,70080.01000000,43.22687000,1773343499999,3030352.70535610,16904,15.19584000,1065222.18009610,0
1773343500000,70080.00000000,70220.72000000,70050.48000000,70209.97000000,130.41707000,1773343799999,9148513.41415480,15602,112.36713000,7882190.76072970,0
1773343800000,70209.98000000,70348.00000000,70202.16000000,70327.88000000,60.64292000,1773344099999,4263446.06112340,18207,23.94294000,1683030.50200390,0
1773344100000,70327.88000000,70327.88000000,70255.52000000,70319.23000000,41.13327000,1773344399999,2891623.52461470,11759,14.07316000,989255.02576430,0
1773344400000,70319.22000000,70321.06000000,70245.70000000,70311.30000000,35.09124000,1773344699999,2466714.77315710,10847,12.09198000,850026.09151290,0
1773344700000,70311.29000000,70454.07000000,70264.83000000,70454.06000000,43.16517000,1773344999999,3036294.06741380,12941,22.79474000,1603701.64253340,0
1773345000000,70454.06000000,70490.00000000,70377.74000000,70445.31000000,59.51858000,1773345299999,4191698.64551810,18017,21.57273000,1519270.99345550,0
1773345300000,70445.32000000,70548.81000000,70430.12000000,70432.32000000,127.73387000,1773345599999,9004192.67092280,20489,43.38103000,3058101.44711970,0
1773345600000,70432.33000000,70496.30000000,70429.08000000,70485.43000000,49.79138000,1773345899999,3508903.62538890,14730,18.25381000,1286388.67203410,0
1773345900000,70485.42000000,70555.20000000,70455.42000000,70461.03000000,43.02699000,1773346199999,3033461.59256940,12249,16.80037000,1184570.69767210,0
1773346200000,70461.03000000,70461.03000000,70356.00000000,70400.00000000,45.63339000,1773346499999,3212070.00358500,13703,13.72119000,965793.61313180,0
1773346500000,70399.99000000,70422.26000000,70261.87000000,70300.08000000,280.61105000,1773346799999,19735169.07524550,11253,19.04889000,1339754.95259490,0
1773346800000,70300.08000000,70369.52000000,70261.06000000,70363.73000000,16.76380000,1773347099999,1178792.60460480,6809,5.81564000,408930.93109110,0
1773347100000,70363.73000000,70386.00000000,70307.03000000,70307.03000000,33.79247000,1773347399999,2377205.00863520,7525,8.71393000,612938.87458310,0
1773347400000,70307.03000000,70307.03000000,70211.24000000,70232.78000000,30.17446000,1773347699999,2119477.13150780,9450,5.12403000,359882.84262840,0
1773347700000,70232.79000000,70245.55000000,70191.11000000,70208.01000000,15.10689000,1773347999999,1060763.76940630,5598,4.41325000,309888.30267350,0
1773348000000,70208.02000000,70208.02000000,70128.41000000,70130.34000000,15.26460000,1773348299999,1070947.05323100,6324,4.66995000,327628.46615930,0
1773348300000,70130.35000000,70236.24000000,70111.28000000,70232.57000000,36.75815000,1773348599999,2580236.88455300,7404,11.62457000,815967.67488610,0
1773348600000,70232.57000000,70236.24000000,70123.41000000,70164.00000000,25.12729000,1773348899999,1763874.94024540,6290,13.37019000,938404.79587580,0
1773348900000,70164.00000000,70187.76000000,70164.00000000,70164.49000000,26.13506000,1773349199999,1834094.10059480,3624,17.49795000,1227963.82197580,0
1773349200000,70164.50000000,70309.69000000,70164.50000000,70309.69000000,22.25669000,1773349499999,1563579.15295370,6685,14.11504000,991446.05675350,0
1773349500000,70309.69000000,70341.58000000,70269.46000000,70334.49000000,28.73723000,1773349799999,2020276.60344900,5077,18.22703000,1281332.79088740,0
1773349800000,70334.48000000,70470.00000000,70322.31000000,70386.91000000,52.95275000,1773350099999,3727604.79348530,9413,18.51193000,1302968.25581370,0
1773350100000,70386.91000000,70410.31000000,70321.80000000,70321.80000000,25.11648000,1773350399999,1767120.06659860,8771,17.86466000,1256893.26107170,0
1773350400000,70321.80000000,70321.80000000,70285.06000000,70309.69000000,15.73034000,1773350699999,1105866.24059860,4931,4.63712000,326000.10137930,0
1773350700000,70309.68000000,70309.68000000,70258.79000000,70289.11000000,15.07747000,1773350999999,1059667.94601180,4118,9.14075000,642392.95781120,0
1773351000000,70289.11000000,70289.12000000,70202.84000000,70224.44000000,24.30981000,1773351299999,1707312.30556990,3817,8.01587000,562912.92470190,0
1773351300000,70224.43000000,70254.08000000,70200.91000000,70208.37000000,15.00700000,1773351599999,1053923.04312790,3927,8.70648000,611438.60677510,0
1773351600000,70208.38000000,70294.43000000,70201.85000000,70277.22000000,33.09130000,1773351899999,2324219.99310260,10672,15.22042000,1068847.15102420,0
1773351900000,70277.21000000,70326.75000000,70263.05000000,70326.75000000,11.21496000,1773352199999,788186.44234200,3566,6.86753000,482638.46580480,0
1773352200000,70326.75000000,70362.00000000,70234.65000000,70318.53000000,26.38920000,1773352499999,1855214.41181880,9648,9.23804000,649317.72498490,0
1773352500000,70318.53000000,70383.48000000,70268.42000000,70268.55000000,86.01910000,1773352799999,6047884.43570790,10095,15.38423000,1081879.14463100,0
1773352800000,70268.54000000,70305.26000000,70211.07000000,70248.77000000,43.41128000,1773353099999,3050149.41705750,10981,17.31795000,1216741.21708980,0
1773353100000,70248.78000000,70280.00000000,70206.51000000,70206.52000000,26.04828000,1773353399999,1830017.98708870,7808,5.50597000,386747.96853270,0
1773353400000,70206.52000000,70247.24000000,70149.35000000,70204.92000000,32.24923000,1773353699999,2263654.86218620,6114,10.61928000,745492.06313690,0
1773353700000,70204.93000000,70204.93000000,70116.36000000,70155.48000000,25.98213000,1773353999999,1822447.00056890,6144,9.68496000,679316.65735630,0
1773354000000,70155.48000000,70214.87000000,70129.25000000,70172.12000000,131.28175000,1773354299999,9210917.07453650,7586,50.44685000,3539144.22082450,0
1773354300000,70172.12000000,70280.70000000,70167.08000000,70180.62000000,21.23624000,1773354599999,1491556.82225070,7427,8.59387000,603400.63248830,0
1773354600000,70180.62000000,70224.40000000,70097.10000000,70097.12000000,23.61934000,1773354899999,1656927.21883720,8051,7.98700000,560445.63638660,0
1773354900000,70097.11000000,70138.27000000,70092.64000000,70092.64000000,28.41469000,1773355199999,1992241.66862530,8371,13.28902000,931684.88367720,0
1773355200000,70092.64000000,70120.27000000,70033.33000000,70059.16000000,45.31797000,1773355499999,3176190.59363210,9893,21.41936000,1501294.95445290,0
1773355500000,70059.17000000,70116.37000000,70020.72000000,70033.06000000,29.98163000,1773355799999,2101144.24490590,9030,16.46709000,1153985.10337890,0
1773355800000,70033.06000000,70085.39000000,70013.17000000,70037.54000000,39.04606000,1773356099999,2734811.97564100,6186,19.31136000,1352646.10102170,0
1773356100000,70037.55000000,70178.16000000,70037.55000000,70175.64000000,20.83624000,1773356399999,1460764.87110330,5731,14.19690000,995240.88288000,0
1773356400000,70175.64000000,70436.13000000,70159.35000000,70413.27000000,96.41047000,1773356699999,6780399.79116930,19938,63.53609000,4467935.34164940,0
1773356700000,70413.27000000,70472.86000000,70342.72000000,70435.66000000,102.81208000,1773356999999,7239372.35395930,15037,80.46958000,5666049.41483470,0
1773357000000,70435.66000000,70484.04000000,70367.75000000,70470.01000000,28.51540000,1773357299999,2008276.01410380,9937,16.59592000,1168924.21790930,0
1773357300000,70470.00000000,70644.44000000,70461.69000000,70594.73000000,87.70770000,1773357599999,6188223.45707880,17167,56.51770000,3987748.35011320,0
1773357600000,70594.72000000,70734.25000000,70489.39000000,70545.57000000,115.76251000,1773357899999,8174512.22473200,21090,59.74771000,4219187.95251760,0
1773357900000,70545.58000000,70567.47000000,70469.64000000,70537.45000000,29.38036000,1773358199999,2071881.80694720,9249,12.07801000,851622.92531190,0
1773358200000,70537.44000000,70566.54000000,70491.60000000,70543.72000000,28.77471000,1773358499999,2029497.32591350,10582,13.76665000,970920.54009090,0
1773358500000,70543.71000000,70551.78000000,70466.92000000,70551.41000000,161.14429000,1773358799999,11367494.37823630,8596,38.00379000,2680163.29330250,0
1773358800000,70551.42000000,70666.00000000,70512.57000000,70630.91000000,56.11140000,1773359099999,3962215.35486880,11396,42.56134000,3005615.42120730,0
1773359100000,70630.90000000,70665.63000000,70480.88000000,70579.90000000,72.39406000,1773359399999,5109127.58253970,13181,37.23973000,2629495.61171520,0
1773359400000,70579.90000000,70599.67000000,70513.00000000,70526.00000000,34.82441000,1773359699999,2457030.55220580,7193,23.86804000,1683939.73813970,0
1773359700000,70525.99000000,70541.48000000,70483.23000000,70541.34000000,80.74449000,1773359999999,5693988.20003570,6030,46.67174000,3290825.33555280,0
1773360000000,70541.34000000,70541.34000000,70386.01000000,70480.54000000,177.17450000,1773360299999,12491813.17931480,16395,31.60634000,2226469.83551140,0
1773360300000,70480.54000000,70633.79000000,70480.54000000,70633.78000000,47.60617000,1773360599999,3360136.79437290,16210,24.50657000,1729570.78858970,0
1773360600000,70633.79000000,71118.59000000,70633.78000000,71118.58000000,438.21589000,1773360899999,31085788.33316290,45915,320.22416000,22711620.16011240,0
1773360900000,71118.58000000,71680.00000000,71105.33000000,71270.18000000,594.63126000,1773361199999,42466514.55750460,76327,327.94465000,23421046.57301190,0
1773361200000,71270.18000000,71759.60000000,71260.42000000,71530.00000000,367.08836000,1773361499999,26289770.72230600,63933,212.54882000,15222314.96416750,0
1773361500000,71530.00000000,71614.50000000,71372.95000000,71482.53000000,164.66844000,1773361799999,11770837.97090970,28498,54.52244000,3897460.41641710,0
1773361800000,71482.53000000,72000.00000000,71482.53000000,71942.94000000,359.37806000,1773362099999,25825354.14032830,70959,225.01517000,16166279.05025610,0
1773362100000,71942.93000000,71970.45000000,71684.13000000,71735.49000000,243.93783000,1773362399999,17516447.14063210,37581,122.63764000,8805452.92983740,0
1773362400000,71735.50000000,71757.01000000,71485.06000000,71512.01000000,122.96558000,1773362699999,8802826.91510590,25553,40.57321000,2904977.95320350,0
1773362700000,71512.02000000,71554.91000000,71297.55000000,71334.05000000,187.71390000,1773362999999,13410471.49985920,29253,87.91269000,6282497.60569680,0
1773363000000,71334.05000000,71424.97000000,71244.40000000,71283.97000000,70.91685000,1773363299999,5059904.88100980,18667,33.06105000,2358984.19528960,0
1773363300000,71283.97000000,71484.87000000,71250.26000000,71475.61000000,83.01430000,1773363599999,5923875.60723450,18584,41.42870000,2956629.05243940,0
1773363600000,71475.60000000,71653.05000000,71471.40000000,71539.76000000,90.04317000,1773363899999,6445457.93374000,31008,47.71690000,3415265.27081690,0
1773363900000,71539.77000000,71694.00000000,71539.77000000,71634.33000000,63.85096000,1773364199999,4573082.66379510,16405,31.78719000,2276644.90264560,0
1773364200000,71634.32000000,71683.11000000,71584.30000000,71592.36000000,52.74829000,1773364499999,3778393.30037540,15971,21.15820000,1515655.64579380,0
1773364500000,71592.36000000,71759.95000000,71540.00000000,71571.60000000,70.46248000,1773364799999,5049182.49171080,19889,40.14793000,2876872.19179890,0
1773364800000,71571.60000000,71661.07000000,71471.72000000,71499.96000000,73.28088000,1773365099999,5242788.70834830,14993,29.35376000,2099808.10373940,0
1773365100000,71499.95000000,71600.00000000,71471.72000000,71527.19000000,86.79417000,1773365399999,6210552.01176900,14891,65.21133000,4666487.92926020,0
1773365400000,71527.20000000,71596.09000000,71484.09000000,71492.63000000,89.74544000,1773365699999,6420103.15602230,16072,41.77986000,2988952.74134640,0
1773365700000,71492.63000000,71502.63000000,71283.99000000,71373.32000000,72.56594000,1773365999999,5179094.99299910,20155,25.87498000,1846382.52717830,0
1773366000000,71373.32000000,71706.63000000,71372.83000000,71610.42000000,125.65786000,1773366299999,8991166.72837450,21141,56.97917000,4076658.02255270,0
1773366300000,71610.43000000,71660.00000000,71561.68000000,71609.15000000,64.40429000,1773366599999,4611895.68296190,13702,50.18716000,3593666.68652100,0
1773366600000,71609.15000000,71706.00000000,71567.31000000,71666.33000000,101.20963000,1773366899999,7247138.82898420,11304,23.66007000,1694537.28123600,0
1773366900000,71666.32000000,71684.53000000,71615.49000000,71672.39000000,84.98355000,1773367199999,6089866.27923830,11814,74.56666000,5343553.15988020,0
1773367200000,71672.38000000,71696.68000000,71533.55000000,71549.83000000,96.18655000,1773367499999,6887076.77817200,12462,18.73375000,1340866.67259820,0
1773367500000,71549.83000000,71571.96000000,71502.54000000,71568.68000000,66.81125000,1773367799999,4779883.79967600,10857,56.33497000,4030460.65791390,0
1773367800000,71568.67000000,71630.84000000,71537.61000000,71546.23000000,114.12299000,1773368099999,8168041.40468320,10337,18.42581000,1319042.10195170,0
1773368100000,71546.23000000,71619.86000000,71426.15000000,71599.99000000,188.81846000,1773368399999,13509266.96453600,16881,155.28226000,11111409.19802370,0
1773368400000,71599.99000000,71603.93000000,71460.96000000,71467.78000000,115.98118000,1773368699999,8296801.59490730,9751,11.85321000,847541.16034270,0
1773368700000,71467.77000000,71484.78000000,71448.15000000,71454.56000000,31.71930000,1773368999999,2267054.65694740,3993,16.84863000,1204199.61916590,0
1773369000000,71454.56000000,71485.55000000,71352.18000000,71355.09000000,40.21892000,1773369299999,2871412.53477730,11411,21.20218000,1513493.59133940,0
1773369300000,71355.09000000,71412.86000000,71210.23000000,71238.06000000,77.38070000,1773369599999,5516941.45930680,17080,34.49583000,2459235.38841980,0
1773369600000,71238.06000000,71302.76000000,71155.72000000,71175.00000000,85.74258000,1773369899999,6106418.78049580,14333,31.87392000,2270349.05067170,0
1773369900000,71175.00000000,71274.44000000,71106.40000000,71248.98000000,54.51316000,1773370199999,3880787.41043720,14574,28.90178000,2057975.06335760,0
1773370200000,71248.97000000,71278.28000000,71045.52000000,71117.69000000,87.09436000,1773370499999,6196725.32070620,16604,36.01590000,2563216.50958720,0
1773370500000,71117.70000000,71174.32000000,71099.04000000,71143.80000000,36.22593000,1773370799999,2577008.17358760,9014,14.92345000,1061596.27476760,0
